x_1,y_1,x_2,y_2
-54.00419676422712,-2181.528273938898,-258.45032981973463,-2473.872790297453
-9.20363098271298,-268.0984930407245,-1089.2576487185238,-2099.8415944455387
-11.796765626213073,-1690.3100458972244,-109.81161355992026,-4061.6008009908605
-289.5221636776055,-621.8640973087226,-462.9634251072159,-1509.989944033409
-182.9887161317588,-2972.0436325010537,-1.3979076503608212,-1307.0570484043267
-28.69829065044354,-950.0220157460409,-10.827829162997887,-1077.8193265987206
-789.3680279417113,-7262.578993542664,-101.61974679458632,-414.58808554183946
-194.55560639139276,-1746.4739193654434,-4357.763394960014,-6470.187776914986
-1431.896407493622,-4113.588821998565,-151.28160886136175,-3483.746711451138
-22.656761450866725,-3386.6550061272583,-220.56898152640315,-3041.6696659345344
-23.799055432998216,-1417.695817613877,-3.0642576988467454,-1382.2299622718565
-851.2060304803163,-7186.31374491031,-198.06543025247265,-796.021636397918
-3474.046349300436,-3716.9009163245637,-134.4641927849766,-3626.639200769711
-1617.1707497886086,-5031.578273648891,-383.4293500843751,-4837.492524915625
-2.895504816699031,-3389.718142644238,-174.80696566197003,-3463.809550451311
-15.374499147570532,-1519.4780399149295,-139.49943056859456,-875.4305315896086
-76.1459264873115,-2901.615639674798,-368.3985314533163,-2866.6357703044964
-376.1952403761279,-2861.8520008348096,-1114.0447314888302,-3118.9077831596073
-2138.359842927849,-5243.32082113465,-320.402687137926,-5126.573509151137
-21.237629981439795,-2362.4248456044975,-639.7835259123983,-2288.0284247711957
-14.546368714553296,-1717.5141171252903,-328.63238592969486,-430.1433098710864
-6.8367452613947535,-3030.7392435081365,-2694.5106792130714,-3504.4107075056786
-2213.8331918072718,-5341.904112880228,-199.66253887786615,-3889.423642762759
-24.91942070768846,-2443.3203253860615,-1190.0267210335646,-3238.399182286748
-4.407887129899791,-3505.3843491982257,-2725.7767637163847,-3396.2017519086153
-1943.9681372014848,-5366.618166509453,-85.63265061648144,-2761.3636872741436
-37.80205186021726,-2335.8513905225955,-431.262858623747,-3462.5535476262526
-335.38445859702983,-2417.5067767545324,-159.08581119598375,-1000.9144939797975
-615.6456369885009,-1733.3749318591554,-184.90704246131463,-7146.3759470406385
-184.6769768904196,-7127.875971107627,-563.208394200959,-3547.369242517791
-611.4129116512331,-4244.598196747204,-814.3078425525291,-6210.229266822471
-809.3143460096644,-6202.312485045023,-197.87803246248495,-2251.202533943765
-195.9513843285181,-2251.621430612888,-1038.9263322246666,-3350.593809376896
-859.4548017711687,-1792.6090410022687,-568.2735114880379,-1171.6557487658683
-1177.1614971432703,-2100.8682880129795,-19.43298877470393,-2860.613275873734
-957.5276491636564,-2459.059631109781,-71.07897626839667,-1307.1014970592403
-95.82887205170186,-1349.5013815493724,-811.0987991769814,-1605.5330977956748
-820.036961941738,-1630.7739511441996,-64.22316780829692,-2575.865577308891
-1531.4518261197813,-2156.792192434906,-393.24200278802635,-843.4940811963487
-383.7358439593519,-830.3997456402575,-134.02114037557737,-798.0412375541102
-5.543188342255637,-909.1266419800099,-376.1802631237716,-594.2467388293534
-574.9966624698304,-864.6230885067321,-561.4427609606855,-2548.4819826916582
-692.3302315312612,-2792.5299979609263,-990.0716695019883,-2739.8713236620742
-259.95523314834486,-280.8461279356395,-95.71807973255181,-1758.7528064979167
-1.5521300685551989,-780.3201252567621,-155.00684480664881,-1245.0276400566324
-52.96055275222716,-763.6397127507025,-129.15752439003975,-279.26065798300715
-137.153976019026,-305.185623590349,-24.84764124846859,-307.32818959259583
-1.0921997281511722,-2931.089945390562,-1463.3344975771224,-3397.35556589944
-1126.4133706184814,-2295.8481039908934,-15.95947616949229,-1328.4998744164452
-10.123235573766692,-1332.1978093481082,-254.09924360347213,-1243.1001582519966
-52.56846271838123,-250.72167552624768,-417.09366989839964,-9836.528156273476
-871.0250293887584,-6205.550776275304,-552.8286058304875,-12841.681648075762
-547.348608597491,-12847.09377421501,-1161.4812326055344,-6012.853972472591
-548.642101351044,-1689.6036261880188,-79.47165597077742,-1478.8748100936757
-93.16083871755927,-1505.1475108918155,-1103.9314908310525,-2198.947781629885
-50.212687636780515,-625.0645798192742,-264.91842630966494,-7077.40506001846
-193.21349570759799,-792.4452262162301,-43.21511429786108,-859.0007670497951
-41.70112595000069,-851.0357514914056,-1484.3359505903527,-5090.637438081522
-204.6630133691433,-14610.741039365232,-525.5377086428452,-5327.301829931374
-526.1023975070111,-5325.818867141426,-351.4079651143261,-2847.514398166924
-353.25129182702494,-2842.4240926944594,-951.117347577936,-3306.320945879095
-36.61536548728145,-1939.7648835361563,-43.5009690287136,-753.1187056539037
-23.11939838010224,-302.56114742678255,-87.1522333338512,-2611.1310918614618
-383.81555192161295,-2792.4877317697933,-32.3283854636677,-379.8679035988323
-51.38584101590334,-439.8570865353662,-252.55762419117673,-10621.622856765855
-252.37997090190765,-10621.387729293405,-105.04844069377816,-1699.0405485640345
-9.506100695084456,-1478.2121915412438,-1298.1285101100625,-1889.9248346165
-366.8929929735868,-3251.921154975632,-71.02050763373813,-420.7668687700705
-183.11259624772208,-1335.178419377278,-236.7216436583285,-3857.998082904171
-87.46589666904234,-1808.800582823145,-99.91625949542279,-549.139587672546
-111.95413568754248,-2468.7423975155825,-589.2236281218411,-5731.644535940659
-7.873566783709293,-2204.3968189584784,-316.9615233332818,-2880.1938721745305
-20.129951961311463,-1261.6409830972823,-1025.9221279258643,-1757.1397617225732
-214.92595238966146,-2616.205029055651,-149.62072158722742,-1184.71509384246
-149.14199940931383,-1187.4854725145142,-489.258337828971,-6867.209191467904
-898.9488445817474,-2334.6680987776276,-7.118981209178401,-1989.4903937908214
-26.11692241112746,-2059.169027295904,-764.6129974373265,-1186.1434112540796
-3186.0949833284744,-4614.3998897184,-1372.2145682848122,-2616.0884102308128
-1.5841570955458337,-2759.535105599767,-878.2057022063539,-1277.46562347724
-1678.6545592448942,-3977.2136048176058,-1541.927524699429,-2731.732631550571
-1.2869445836763589,-1939.6429870569486,-157.94719800613768,-1320.335638907925
-0.810830826316078,-1237.380026107278,-444.05279284658445,-2241.577395141697
-449.20132585817237,-2240.40035871214,-358.5370329470311,-1974.8791657834379
-322.56461315712295,-2647.188682741314,-155.20682193102448,-2060.5735125416313
-169.99233360876428,-2045.5334842623295,-553.1059652834888,-1580.1944497555737
-67.96941891946858,-977.8518396254532,-279.010410928742,-1254.2259782314143
-581.9371686206729,-1995.8612322582335,-1264.701918217643,-1691.3235944776695
-761.9272551855331,-1595.8909821191544,-111.47939600979566,-499.1908157821965
-153.57246573069187,-515.45191781423,-1137.437590317964,-1470.291657728911
-24.410868900404637,-260.518124324693,-34.1097641803147,-477.1368292950271
-421.87091504029604,-3009.405696287829,-195.9061745197498,-1935.8180839031018
-197.25609551180332,-1935.2406391073373,-160.6016029753235,-712.3201652131531
-165.34197828445866,-717.2594926628069,-67.3906205699218,-2981.780949254297
-203.69040022868603,-2228.09188736897,-50.14825237032346,-6460.704042551552
-324.7045122636291,-1856.1483624922303,-20.987669921888937,-2368.1514291992044
-438.80954813168614,-3244.5643532355016,-1826.4998651027638,-2092.8131231784864
-1850.785687326504,-2081.1111632594334,-21.526825722370177,-2133.294280234661
-35.40436085220267,-2163.439694323579,-407.960965781486,-3015.0181601950762
-847.0777298291663,-1286.680448881771,-232.92696565003087,-481.55255705504726
-48.65743929282678,-436.0205392227982,-484.505983185475,-1666.8090802910874
-27.975458007701263,-1663.692297119252,-379.99976339427724,-1399.9305954924414
-50.53801689025644,-1527.662300492556,-250.88265264978733,-482.0409923697439
-1.3623399400167386,-532.3924360609598,-157.16439795042618,-565.366409544691
-246.10790632575208,-5146.89026261956,-150.42138833085073,-1872.2831404777432
-662.7300846182125,-2033.1330745614753,-335.921625972013,-605.4043627975183
-16.46817659538101,-920.8731014807909,-347.54736288232334,-1715.4901127036144
-145.92264510072255,-3711.3060536297457,-315.4263905534526,-1816.2199107160784
-8.33089284083394,-2654.352945049791,-656.7099459374512,-1400.0576932227052
-664.9213247120547,-1392.0543832957578,-61.87723900438641,-1856.4678537690513
-0.9068376249997527,-6085.723289328125,-23.010945919402587,-322.919496890656
-22.532255618933476,-315.6537871667111,-1428.9519372227642,-15756.401090120986
-3.5227228848432333,-2707.854718521407,-189.26308371862615,-1283.3620383516864
-22.860469119944128,-2193.16241906365,-839.9998177992965,-1270.131651927266
-844.4930631182832,-1265.0994661785917,-60.51171205348546,-3546.730719587139
-10.948187012807239,-1931.8597963856303,-1244.851201815648,-1711.9016058015395
-1251.7766741593691,-1701.6646100203184,-206.89072828126987,-4060.6661564843553
-14.816107040561292,-1994.632989639126,-752.3336973147514,-2821.9308290524364
-310.50387384800524,-6709.638093925432,-263.9679480831469,-4083.318611975447
-264.4075308260349,-4080.34515472084,-786.7483668656992,-3184.0478977827383
-1263.168467224939,-3089.777089415686,-206.8407820643897,-9692.314247232485
-207.87073483943823,-9686.393425316812,-251.64696271547064,-3114.6387123333575
-656.7838146907352,-1504.4451892155148,-370.67647673186195,-874.1044680923568
-139.7930678968189,-2273.8366318102126,-211.39106074558663,-1365.4001379848823
-234.9205814962154,-1347.5929683084723,-1107.8276302008458,-1684.7131412835292
-1067.564081119797,-1607.9494686848902,-288.6887593217998,-8905.902305131325
-3.0084260112881793,-1116.1086394183994,-338.4364643443994,-1120.0536479602881
-11.693635929839786,-724.3110637771915,-242.94647287168516,-1029.4569695111272
-591.9794001972587,-2742.3943790996163,-694.1137821101712,-1219.4896114445164
-1296.0276505059974,-3727.1896346502526,-387.4137585789688,-1647.7271715968125
-390.25482577175467,-1642.2430379977766,-725.590526752263,-4410.370288677425
-667.6495451408807,-2452.1398225349008,-368.6151531902092,-1765.1336871418223
-369.5194597671082,-1761.7211408188293,-56.461017868159615,-4113.364482620122
-58.88247227894317,-4128.618626353869,-1893.0373150361938,-6036.933388088806
-270.1117928415663,-931.7392203420275,-175.460869264778,-4842.122138547722
-175.33628971022972,-4854.287855797583,-864.3356304792928,-2351.8410052628947
-857.5912920268993,-2349.510331508257,-343.4976838758246,-1914.8886076280817
-183.9763544918494,-1579.0785771487758,-408.5268345716097,-1882.837575828781
-857.3656100789151,-4926.999624296085,-985.9353158189242,-2013.6301138685758
-958.2327859424084,-1999.3812277294667,-371.76124975482605,-1491.1169240732988
-684.7474933112076,-2402.810551122386,-466.54332650644074,-855.7052086498093
-544.8130633805163,-1589.113023045265,-249.39734239464582,-3803.2279322635572
-240.3761429434909,-3771.543962036978,-343.5452494945598,-4113.145790544502
-283.2989880442483,-4025.0097277760638,-183.6389995767837,-636.9545368001694
-143.18659380843658,-1846.4516508204697,-125.90232994624012,-3228.3869766943844
-182.16802058331905,-3287.3512665260555,-51.5170010991564,-572.6244020990858
-191.83561847216924,-1101.7704606293933,-528.6132453617494,-2268.6742912593445
-753.1257639480373,-4244.98641866915,-492.1856916210531,-846.6654436328531
-643.5798048977354,-1030.4103074069521,-420.17055272107643,-1009.3743386363454
-141.36352823599725,-669.2885561145887,-58.17660622395006,-316.35554404460464
-363.22317441381915,-1913.5480658205558,-284.42309536007724,-7742.601135596954
-1313.5992906689075,-9116.373609721717,-1101.4465393046387,-1693.2994323750486
-1282.1147689089844,-2535.251808239453,-143.04268124281492,-869.41117617906
-918.4941335160415,-2549.629584745677,-239.92331781405892,-492.29061040859733
-639.687620412551,-2052.303712595262,-121.20624750788875,-5129.658986867111
-44.96242518832696,-11255.383064313626,-142.09819737195266,-1403.5652090001174
-427.4186405116425,-2219.683013541092,-30.431218326192152,-561.5974834560344
-60.72839951087735,-22324.886163477404,-999.5281167319504,-2260.296224088362
-505.0387348038623,-3982.0712505477004,-29.15651665416611,-5078.053932564583
-1269.3028561413855,-2528.4716799914268,-43.64386522273389,-2205.609552746016
-227.1116437813289,-13448.623707781173,-667.8335519645586,-2179.2553762580974
-108.21876571811144,-860.0725398238808,-470.1291616246317,-11339.958240719117
-1113.7844894327254,-2462.7653152547746,-461.2284514316228,-863.7864411465023
-2794.3343736924107,-8920.249854823214,-787.7703632074033,-1688.5999981207217
-788.6475586411805,-1677.238061476007,-1595.4716213522915,-7009.540585678959
-1594.2088838479049,-7010.7475370505335,-339.06659583891405,-4471.110161973586
-217.7192054641382,-3496.4330162155497,-919.4627710643163,-5680.4849218067775
-919.5856686015732,-5677.265100441396,-473.4109686958777,-1136.701732720138
-476.8650978413225,-1141.9531699809431,-104.45140008194687,-1160.7492529942251
-1238.6181936621035,-2473.6987008691467,-1245.0022687805172,-4541.152150164796
-1267.072352710803,-4528.0854842032595,-1075.660537397146,-2446.6118014700414
-1090.1439947472763,-2459.307543338661,-472.51994434723133,-1002.6679828988624
-898.4286864316241,-2501.4085938418134,-464.85732330041276,-573.909705508181
-471.84697386199514,-574.6595568997236,-421.97875271106113,-2677.4400705311264
-438.26601589740926,-2685.2367917197785,-199.75045624424217,-650.854081719625
-5.059283888288121,-407.2536891341728,-92.02122033244086,-890.2245377241998
-193.2490767598465,-1120.8036881327316,-23.5840733075961,-1052.4675471758023
-1082.4423106006902,-5849.192210883685,-155.3418576770473,-9630.889709705765
-190.76611997458167,-11982.835442525418,-880.2082212843488,-3681.6897279344016
-922.4593206574964,-3919.0860894987536,-909.0278201206071,-1194.506664742674
-633.3781027405576,-3672.665964642255,-8.881411656043838,-879.7748078263782
-454.0076036130612,-1472.8931532228764,-63.92310121086075,-4618.957208847733
-1486.9905681866449,-6969.892732594605,-319.2883909732154,-7699.20452894866
-344.53835694371446,-7701.6579321187855,-111.37333420063169,-1134.0307490513214
-526.0662762900415,-3504.4726031044897,-118.21681532331814,-652.8435789637912
-110.36005574877737,-642.5152494270039,-266.79981370732355,-1279.6053376598638
-264.7199670667576,-1284.520694554336,-395.1841720503328,-925.4681716996673
-244.75479673571317,-11546.03743959241,-185.20567195959893,-2331.6276410286823
-132.9204845427612,-7466.992174148645,-26.216458318591716,-8945.400729181409
-67.91971890176035,-9051.674519379489,-590.6098568180798,-2784.170538689733
-380.2389252937228,-1613.1258513176053,-583.1770596516059,-1489.0260653483942
-0.9789726388676065,-382.9790577041881,-125.99529528459213,-1667.018925906814
-1997.1570415756169,-4907.705995533758,-288.36872293813667,-8256.680105186862
-296.02148029535783,-17445.956058767144,-145.76010310248512,-3473.653593186578
-46.44396114150459,-3577.122200967871,-627.4121129101761,-3331.283932011699
-183.78950435408183,-1950.2298437904494,-1375.82647763784,-9492.991881737162
-1374.2973206602092,-9480.395306292916,-161.7300249472869,-3254.4092572792756
-2388.277626702478,-3957.073447516272,-0.17800130822638494,-662.3959885599377
-159.63379414618066,-7907.808832806943,-326.5138903106208,-3864.258295968676
-80.40357887651044,-3781.6792000541536,-582.1381408629204,-7215.706463629267
-696.6611158458472,-8355.584489622903,-8.787065796745992,-10985.462201781376
-1297.3413024406927,-5738.424810840557,-196.3562136027906,-1412.3973874714281
-198.13622487932753,-1417.1919916734068,-1881.161167599691,-4893.958705447184
-1885.5556037084061,-4901.979308400969,-668.3586563332447,-6594.571763588629
-19.361401193298207,-1296.6859163115846,-168.52797818293493,-1613.0224978912836
-533.7770701826861,-794.0520313798139,-270.62080442616644,-8799.369918230084
-292.76817245600097,-8803.0746009815,-335.2298521601924,-9028.264532605432
-290.86480145177757,-4991.547552063847,-151.94905443668495,-1285.0260127019872
-171.26220326772864,-1329.002338358248,-655.4364535004363,-3090.661691030814
-727.2721492174051,-3233.7475041029074,-49.75977233080903,-11196.911126106692
-1125.2737227018602,-6617.113240188764,-554.6716546589315,-15291.71652893482
-11.238783445690387,-2938.2504819962037,-119.37456777111402,-529.9580585716594
-139.69671465940382,-1492.3091447155964,-1021.9582527459243,-10854.783446472826
-1024.478201951878,-10856.923409376246,-32.201369134615106,-4494.284714849759
-1908.736781674751,-4385.4725689111865,-98.17614300257878,-648.4898726224212
-100.22756052523152,-644.7001585909794,-971.3443152174223,-8439.657882048201
-970.6388909085417,-8441.146021200833,-696.2933183670584,-6044.866837882942
-2.9263569068471043,-574.6685413170298,-132.53531140915038,-673.792187980498
-66.67366657418006,-3681.362122915566,-35.03516500721116,-3190.9779575513826
-26.87711450345887,-3295.4159152816974,-353.54707034128387,-5733.932543916529
-334.49515235764557,-5735.238246079854,-88.87236931332927,-5978.054388499171
-1327.7475924404043,-8964.804897793972,-71.55265549095725,-827.7464320334569
-71.36595145732167,-831.3673554274438,-1147.0564502285647,-4903.387031216747
-1143.5474765720637,-4905.359994131061,-609.3810711155875,-11021.557405446913
-71.84324087443997,-2196.568075043529,-1113.9992014928475,-2947.630193038402
-1139.6542545703587,-2958.4451106640167,-232.88518292003084,-1259.6190285057503
-327.776254216615,-2494.4693512521353,-123.59939442410625,-3447.4848340915187
-772.4945279278718,-8772.407571681502,-206.85167687853533,-706.1322250990037
-193.06256973992095,-733.6211613391807,-93.30890364084826,-3136.852168136495
-127.98027001815763,-3321.7410434584044,-1.3653532429379993,-11783.81775222581
-821.3800918583333,-4198.671177672917,-1613.1395669355238,-5304.806966267601
-40.222755165985916,-825.0623095312797,-13.577863117214292,-2789.741839031223
-11.026413920967116,-2334.4893331493454,-207.248456156683,-2296.6403072710514
-133.50741637420742,-762.9967340164177,-52.17978199223569,-925.8364686181159
-60.14332242272587,-974.4143863175085,-7.342738750000535,-1690.3260234570305
-2171.4428546949457,-13311.375016398804,-175.80798197548575,-10302.965577594829
-493.44061064288303,-2677.044313673523,-882.5177666285608,-6036.890436496438
-909.5655542665841,-6053.892697686541,-109.0637941329444,-1312.5207090408837
-890.4625065394939,-5992.4604670933195,-139.36493763707404,-7967.252494003552
-1512.8328655046125,-4730.8409626203875,-411.82104367346983,-2874.26245242028
-392.6427763681902,-2867.961105467747,-317.2665979107653,-1159.339176015016
-939.9342621526202,-5159.094790581755,-178.44450486630558,-6813.63777052432
-1221.3793774084797,-4260.850236849333,-356.1242500576461,-1307.7262138095414
-335.8249327903317,-1301.721148752637,-450.1180165106216,-1279.6748912042221
-1.876271160671422,-3299.602122394016,-171.2480567110133,-2917.0681053983617
-224.31623443031663,-2279.8854257259336,-963.3606585122579,-7213.094907893991
-974.1844898208365,-7222.598713304163,-1654.474231069543,-3152.6915404148317
-586.4888027829529,-4679.763028271735,-596.345487482811,-3098.4881306812517
-593.0045630749705,-3098.2869408312795,-1194.4369094479962,-4795.624125708254
-1195.684823108374,-4796.753653454126,-754.2036778741326,-4628.865291852429
-259.54310066304834,-1670.9088646689827,-728.599532456187,-2735.1808020164694
-36.42130167961477,-2875.5605708789794,-326.13312754127116,-1484.5142723610725
-329.5724106401886,-1473.1655654340302,-1143.1312767904133,-3283.8521216470867
-871.585765041711,-3143.1158951145394,-354.79066683181986,-1235.2999703752114
-348.5930406417301,-1237.4509657059261,-595.338065250221,-1771.2689293786852
-168.12599009631867,-727.0668199622751,-110.5694393500803,-3722.006122173357
-158.7300499024559,-3756.2382118162936,-66.95234886742168,-1560.968000253672
-553.5903678573493,-1595.6072639785882,-492.06212201144626,-2808.730144834257
-492.1120513956603,-2834.8397613484804,-30.738062018443657,-590.4793223199352
-154.05798378092413,-1344.2418514241538,-36.08741837672005,-626.2486259348034
-1569.1641735302455,-4293.5267444385045,-45.7737212820316,-4376.336141999219
-1028.4412373347031,-2572.8750468449844,-341.85189667381263,-961.3698440488436
-1185.989864558233,-4110.625980168329,-250.12565771669506,-3387.421278318461
-4.820362125876727,-1423.851512874123,-0.013324438628842472,-15108.361675561373
-1310.40772869417,-3050.5960554855174,-378.1579108857494,-1442.2122063017505
-488.27009991335547,-1712.0867116100821,-426.84755744002655,-1919.8839183900516
-10.952477954967662,-2585.817297435657,-390.8965998563326,-8487.751837643667
-716.1709466387156,-4015.453015763628,-191.38685630494638,-2962.5565946227875
-417.2775525234026,-2260.986943326207,-111.31348702161745,-1384.7507829979138
-1030.1034775639855,-10767.714393529764,-267.053595694254,-2311.4230278409023
-0.8444522843744835,-2805.032317735157,-1570.7697303141456,-3687.773970857729
-663.4389166667202,-1832.5024895832798,-104.16459101980331,-1661.6870019977748
-50.06660259437533,-467.1296254329684,-6.658755975395252,-6549.556453985542
-6.646902509786742,-7280.925851396462,-158.48339816531234,-2244.877289090547
-1026.8217077247646,-3350.786568642423,-200.2166427896941,-1562.4048782063994
-64.58950310400449,-7119.2942859584955,-1307.9626790016719,-8183.088590529578
-7.637600428861186,-613.2104477812828,-308.6341341458457,-815.6859952486856
-9.402004824097503,-1534.3227876563712,-30.918429412220803,-1279.1690339666854
-1448.9166419801322,-3597.9230796995553,-290.57782183961575,-751.4957255236654
-654.6914777358052,-2970.4789324204444,-321.50227973879976,-2376.77848197995
-17.867898468095518,-1644.882528777998,-241.74587493641693,-3596.2095693995207
-1765.920842366886,-3413.932917398739,-38.829695854594206,-1216.9505470653276
-35.771881029220026,-1216.4030152110142,-460.43260677997023,-1727.128733552061
-779.1319601019613,-4172.749448589445,-114.66585585975258,-832.848456884388
-154.0739386121286,-621.5517480333792,-28.144000029257995,-2246.779339814492
-162.19778378987576,-2625.2627874991867,-1080.5046937259945,-5114.863592406818
-1083.354570465308,-5097.091230315942,-1016.1847469431023,-5051.940130986585
-164.66898667558883,-692.6880384708955,-112.2273028723402,-376.8623730309801
-305.142967615232,-1406.8726879023461,-3.1181776023906878,-359.2513292335468
-2.8675473098035695,-362.53883238990346,-32.412802136617756,-10048.66422423057
-37.821005203996805,-800.8686005088937,-3.828575610067901,-752.8854765902495
-186.2717966651744,-3207.5081105613885,-16.37529845604604,-2812.322989507821
-10.928187562634776,-816.4770248397089,-43.827343579369085,-1650.1793702878183
-1.2429212386052013,-4543.530882472332,-984.6497876864264,-3167.4831468838856
-38.712589716291966,-2396.7930255180827,-440.0926589239175,-2598.80321509952
-14.165860789139515,-2779.526399953048,-266.5868739411103,-2594.2771397307647
-1219.0502088138605,-2732.2972032955145,-275.5745130080636,-1141.7824511032645
-283.57150244076763,-1152.5342714850137,-647.4172673101989,-2293.83193923277
-394.6917651837575,-2412.318397169758,-284.85202955620116,-7098.521993881299
-282.165389039792,-7085.139725706302,-267.40842391135266,-2839.50429581521
-0.871302570298667,-1938.4528551445453,-220.49353959337896,-3939.1990873597456
-116.16704790074402,-1428.3042655758184,-316.96529310367634,-1449.2285850701517
-300.1708327518638,-1449.2237900508705,-370.88289909411856,-1890.4572498316627
-353.5718414406424,-1858.7187469382636,-345.41943879106833,-864.8278146269005
-363.6066809896192,-388.63691031897457,-82.16861050570333,-6510.376067228672
-37.49094006733549,-3460.317653682665,-478.3085330416359,-1766.9130856107079
-501.72032280837857,-1809.5579364689654,-293.39172414015775,-393.782775371561
-579.3835774322488,-2139.3360270599387,-43.156284662757855,-586.1105915579452
-146.9426601686178,-807.4038058958354,-55.22811622019917,-2876.691195303238
-332.1976291722476,-1905.7370326929868,-64.57371316667059,-4611.031328337235
-14.286944235014289,-2252.925275003267,-190.31802670441084,-3179.2697418502767
-141.7696991859175,-1603.7911223472854,-415.42870030704916,-951.6872664898258
-105.22768323966034,-2423.217751330652,-1.467720806536363,-1069.9648963809636
-365.43553236218804,-1072.9479515245307,-17.553806348910655,-536.9653129137846
-10.628110474871391,-1788.1051048571599,-317.14982896395065,-1374.066601700112
-321.6987980204692,-1552.8816157978902,-23.10966919998873,-1442.60584593673
-253.7352986435517,-6276.598075379886,-250.23406807005153,-2052.3445452111982
-269.62163424331015,-2053.720711948096,-116.0779597357473,-2920.394757549409
-77.30556597498321,-1335.1102055093918,-517.4007542726534,-14869.70471447735
-354.32743115842277,-5841.325156732202,-57.18465708063195,-22002.233799950616
-5.179538821253573,-1970.3510092744493,-87.3381982593724,-300.3889211864284
-240.52000028963243,-2053.7893258822423,-2.872647623962166,-2806.437349934632
-4.750342851889627,-2808.4779286324856,-174.70512614507857,-1652.4916511986712
-350.33127411248074,-1105.6749209558786,-23.538925900580654,-477.6425011013725
-1682.402652924444,-3917.468196684931,-299.6043187225366,-1430.7120570098853
-307.8310742652063,-1444.7723192894812,-1642.2753041196663,-3132.5907847475214
-72.29757047603653,-2010.3674380688853,-389.5022511132346,-1079.1265025488747
-386.85176996876544,-1072.421545460922,-792.398380452971,-1882.456355875154
-792.2046373744583,-1881.6793958286667,-1183.2810896603476,-1839.2887345584024
-1053.416479258868,-2627.315698475507,-487.5013636510214,-1218.681619747416
-490.17227297055524,-1222.7187792755383,-354.31556140735665,-2712.033376580924
-1110.301852569959,-4348.971340789416,-1879.6337316388278,-3304.6773035174224
-1890.6584380496006,-3295.5354096066494,-4.133356967748114,-9634.856144985377
-3.3660721909482163,-9612.4391035903,-130.11400093462635,-2523.631650310491
-1521.4845669682404,-4073.392264086447,-151.44586748507572,-2088.9305973586743
-177.46177140836517,-2089.431783279135,-7.893804644434567,-4229.004510785253
-629.1656796336911,-1654.465912163184,-447.50056542601374,-1692.212508304455
-432.8667845471871,-1670.3017945543754,-734.3519010636622,-7269.868557920714
-138.70302649729342,-3303.132056510519,-103.34173571449719,-3875.43402112144
-9.48476746546067,-3928.425632925164,-691.1401262416173,-2899.277354227133
-747.1921882024665,-2962.0312004694083,-36.011602369734646,-1551.2112369857339
-476.0363135125381,-1185.2924523566026,-43.5919734453737,-1445.0442875409547
-238.93072986615283,-771.6780347822846,-4.814691757964056,-1676.7288873435984
-6.679755442248279,-1685.3749930929077,-277.9118093485438,-543.8867746358312
-12.73946222590223,-1010.0361420221446,-286.4625171864858,-719.2818980967173
-329.02546178548516,-1141.1573995426397,-11.259337853749003,-2416.5080571657822
-11.734437910196675,-2436.206602128866,-673.7353399475378,-834.6581537048058
-2051.583372793467,-3861.757447519033,-425.57985636047647,-2092.152870690305
-433.103869071861,-2102.136609443764,-1429.7269762139513,-3710.0292493719858
-475.33637171922373,-1121.2333304292138,-867.446413113084,-2548.494016574416
-864.1866608571131,-2552.743759064762,-1259.5314195627716,-2571.702833366916
-296.4864917005766,-2896.879597166611,-471.7887109860544,-3712.624252881133
-476.6089316857074,-3711.3684853064797,-103.30100839951933,-2505.6617601551684
-412.5617445955313,-4536.164573763844,-1431.1972569069517,-3996.6030360617983
-1436.404211319455,-3995.7266480555454,-16.120361337516442,-13285.529541006232
-9.761986464469373,-13288.02463462928,-105.69541473138815,-2432.539692690487
-722.1120259361533,-2646.342380802128,-109.17527556757523,-2094.9031546082056
-402.7456580828838,-1329.5906456280536,-794.3392531175032,-1460.892497370778
-205.77322869064074,-2343.3805799031093,-97.96960414858495,-2256.8977054217276
-21.24317632727616,-3808.200915469599,-241.97559619968206,-3112.555958976099
-300.13995999264716,-3183.48052340579,-160.47998820861903,-1738.4904097405995
-1.030050961271229,-932.4036648590412,-25.76187275933225,-291.09716654730835
-495.635900548838,-1089.458887048818,-653.397325451135,-2202.5422497441778
-272.89817310297934,-590.5479023364737,-5.5808345634097805,-733.663016144598
-7.64772261961798,-738.9760109008898,-238.88770100928517,-359.867700602043
-6.090346977638319,-1023.0995028758773,-145.98837585203998,-2419.683483889171
-453.13393947046393,-1264.201021467036,-25.576534509964404,-1982.7479894158166
-27.805990940989886,-2006.6158230238536,-562.1710221293893,-1012.9854720112357
-590.7305289724692,-807.1992195626871,-14.68614438966415,-4445.811414204086
-24.76224073255935,-4450.274502431504,-243.83884662865307,-1096.32256084205
-615.0237701045057,-5465.586581457994,-561.4012607604664,-3044.2515712707836
-130.24412372236975,-839.5092637288021,-297.7309386814204,-1857.9782287990483
-415.5429135986923,-775.6045473388077,-26.026540000780642,-4465.588328163282
-37.516617959624796,-380.4103344024358,-84.81171843530137,-2981.526599435792
-84.70586996877773,-2967.7308976093477,-1.0826092968898138,-2667.8722857226417
-49.97697061018005,-688.7149696974371,-123.06651499343113,-412.8384532682876
-232.82512651746947,-959.5420304649524,-2290.5067409439525,-5510.8760715560475
-430.828023391216,-1937.2703652806588,-8.27202825599852,-14567.987981509626
-62.841743591786894,-474.8934553828225,-290.4590390024041,-936.0511538686897
